name,id,gender
Francis Veber,38507,2
Rowan Joffe,17608,2
Basil Dearden,29504,2
Christopher B. Landon,54248,2
Kenneth Lonergan,30711,2
Roman Polanski,3556,2
Ernie Barbarash,5917,0
J.C. Chandor,556172,0
H. Tjut Djalil,563888,2
Anthony Mann,40199,2
Sergio Martino,21227,2
Bob Swerer Jr.,1167437,0
Bob Swerer Sr.,1607836,0
Dick Proenneke,116798,2
Bob Swerer Jr.,1167437,0
Bob Swerer Sr.,1607836,0
Lesley Selander,130325,2
Henry Joost,142272,2
Ariel Schulman,142276,2
Mark Kassen,176557,0
Adam Kassen,177306,2
Maïwenn,64210,1
Nicole Kassell,58573,1
Sook-Yin Lee,19766,1
Robert Altman,9789,2
Alfonso Brescia,41147,2
Terry Marcel,152000,2
Asier Altuna,1034477,0
Abby Berlin,34357,1
Oliver Parker,56710,2
John Singleton,6482,2
Han Sanping,20638,0
Huang Jianxin,134026,0
Paolo Sorrentino,56194,2
Steve McQueen,72757,2
Jean Renoir,11528,2
Rino Di Silvestro,105331,0
Dusan Makavejev,17554,2
James Benning,1012088,2
Nicholas Ray,2765,0
Jean-Marc Barr,1642,2
Pascal Arnold,66022,0
Neil Abramson,109004,2
Michael Miner,44036,0
Peter Bogdanovich,39012,2
Michael Caine,3895,2
Matt Radecki,1050095,0
Anne Sewitsky,135114,0
Mahamat-Saleh Haroun,226553,0
Orlando Lübbert,567816,0
Daryl Goldberg,101627,2
Werner Herzog,6818,2
Denis Reichle,1111725,0
Jihun Kim,583166,2
Mariana Chenillo,556127,0
Mark Mylod,57199,2
Jim Sheridan,53334,2
Peter Richardson,524741,2
Gustav Hofer,227907,0
Luca Ragazzi,227908,0
Curtis Harrington,44725,2
Albert Pyun,63937,2
Morten Tyldum,77965,2
Lauren Montgomery,74863,1
Sam Liu,90367,0
,,
Krzysztof Zanussi,591273,2
,,
Jingle Ma,46325,0
Aaron James Sorensen,138287,0
Marc Forster,12995,2
Jennifer Siebel Newsom,101045,1
Christopher Farah,929697,0
Wojciech Has,27002,2
Roland Emmerich,6046,2
Bernard Rose,57851,2
Juha Wuolijoki,213330,0
David Wellington,222108,2
Matthew Hope,72692,0
Vittorio De Sica,12329,2
Gary Walkow,83711,2
Jacob Berger,240032,0
Maximilian Schell,12150,2
Emeric Pressburger,37846,2
Michael Powell,68424,2
John Murlowski,110834,2
Claes Olsson,11244,2
Jørgen Leth,72343,0
Frank Perry,113799,2
Chris Hegedus,115891,1
Nick Doob,932222,0
Larry Cohen,19266,2
Tony Richardson,32765,2
Monte Hellman,20921,2
Brett Ratner,11091,2
Clint Eastwood,190,2
Tom McLoughlin,63550,2
Michael Brandt,7865,2
Nicholas DiBella,141814,2
Stuart Rosenberg,13859,2
Steven Spielberg,488,2
Richard Quine,18907,2
Dito Montiel,53935,2
Javier Fuentes-León,146704,0
Chris Atkins,1122434,0
,,
Pierre Schöller,56382,2
Chang Cheh,99436,0
Céline Sciamma,68813,1
Naoko Ogigami,94050,1
Jacques Audiard,17496,2
Valeria Bruni Tedeschi,5077,1
Robert Siodmak,5029,2
Chris Holt,222092,0
Jiří Menzel,11720,2
John Schultz,79656,2
Keith Behrman,1081884,0
Kiyoshi Kurosawa,26882,2
Konstantin Bronzit,108107,2
Jan Švankmajer,83784,2
Henry Hathaway,37360,0
Leste Chen,240283,0
Martin Scorsese,1032,2
Martin Scorsese,1032,2
Vera Farmiga,21657,1
Joel Schumacher,5572,2
Danny Steinmann,58822,2
Wojciech Smarzowski,66969,0
King Vidor,29962,2
Ulrich Seidl,40506,2
Katy Chevigny,1064947,0
Tarsem Singh,56512,2
Dennis Dugan,17494,2
Sean Baker,118415,2
Shih-Ching Tsou,118416,0
John Ford,8500,0
Alexandre O. Philippe,1821621,0
Edward Yang,143035,2
Richard Oswald,29132,2
,,
Sally Potter,57206,1
Lee Tamahori,7256,2
Mike Gunther,131413,0
Bertrand Bonello,146438,2
Christian Petzold,2332,2
Terence Davies,93911,2
Darezhan Omirbayev,589264,0
Shin Sang-ok,148103,2
Darren Lynn Bousman,2675,2
Werner Herzog,6818,2
Joachim Trier,71609,2
Aleksey German Jr,1427193,0
Claude Chabrol,19069,0
Nabil Ayouch,285104,0
Chuck Jones,100888,2
Robert McKimson,132742,2
Friz Freleng,930633,2
Robert N. Bradbury,88648,2
Bill Haney,23572,2
Dennis Todorović,544082,0
Christian Molina,81159,2
Sam Levinson,96172,0
Norman Krasna,89535,2
Benny Chan,70109,2
Peter Collinson,39779,0
Irwin Allen,7506,0
Jacques Tourneur,10146,2
Andrea Arnold,71082,1
Kevin Connor,95329,2
Michael Epstein,132965,0
Matthew Leutwyler,70301,2
Jeffrey Fine,138501,0
Lambert Hillyer,34796,0
Spencer Gordon Bennet,33954,2
Claude Chabrol,19069,0
Nicolas Saada,69788,0
Henry Koster,33064,2
Joseph L. Mankiewicz,10601,2
Edward F. Cline,13953,2
Anthony Mann,40199,2
Alexander Payne,13235,0
Drake Doremus,132964,2
James Bobin,26205,0
Wilson Yip,63571,2
Bill Condon,15557,2
Volker Schlöndorff,10249,2
Joseph Losey,39009,2
André Téchiné,96627,2
Brenton Spencer,108888,2
Steven Spielberg,488,2
Bruce Robinson,8966,0
Simon Curtis,133502,2
Henry King,37362,2
Otto Brower,233136,0
Christophe Honoré,76910,2
Larry Shaw,1212412,2
Edward F. Cline,13953,2
Christopher Marshall,1184272,0
Kyle Patrick Alvarez,229482,2
Gregory Ratoff,10610,2
William A. Wellman,14643,2
F. Javier Gutiérrez,94403,0
Jean-Claude Brisseau,83046,2
Joseph Losey,39009,2
Marco Bellocchio,105866,2
Andrew Haigh,586002,2
Fernando E. Solanas,71353,0
Blair Underwood,56871,2
Jean Rollin,88820,2
João César Monteiro,257772,2
Alex Law,103603,0
Miao Wang,1067471,0
Ben Hickernell,233438,2
George Stevens,18738,2
Edmund Goulding,34740,0
Roy Rowland,46307,2
Sam Wood,10790,2
Allan Dwan,93905,2
Charles Reisner,94180,0
Richard Boleslawski,145968,2
Russell Mack,1048041,2
Edmund Goulding,34740,0
Simo Halinen,87318,0
Marcin Wrona,591426,2
Gary Rydstrom,2216,2
Matthew Lauyer,1045469,0
Rohit Shetty,86783,0
Mikael Håfström,29605,0
Benedek Fliegauf,227936,2
Pere Portabella,37497,0
Nikhil Advani,35735,0
Busby Berkeley,95293,2
Ousmane Sembene,557134,0
Valery Todorovsky,30397,2
Damon Santostefano,66039,2
John Ford,8500,0
Ferdinand Fairfax,121688,2
Guy Moshe,145612,2
Jack Clayton,25630,2
David Butler,76381,2
Shinsuke Sato,144536,2
Gilles Paquet-Brenner,144519,2
Suzie Halewood,81357,0
Julie Bertuccelli,144082,0
Harry Bromley Davenport,91659,2
Abderrahmane Sissako,118772,0
Martin Zandvliet,114540,0
David Gordon Green,64141,2
Stephen Daldry,468,2
Ted Tetzlaff,4346,2
István Szabó,225898,0
Max Lang,1126053,2
Jakob Schuh,1126054,2
Marc Fienberg,1173588,0
Kieth Merrill,75590,2
Philippe Grimond,57291,0
Gerhard Hahn,22164,2
Stefan Fjeldmark,58268,2
Jesper Møller,58269,0
Susanne Rostock	,939561,0
Rouben Mamoulian,29595,2
Oren Moverman,34110,2
George Miller,20629,2
Neil Jordan,17016,0
Robert Altman,9789,2
Roberto Rossellini,4410,2
Robert Altman,9789,2
Barry Cook,66191,2
Sarah Smith,208113,0
Gerardo Naranjo,238137,2
Nicholas Ray,2765,0
Howard Hawks,11435,0
John Frankenheimer,13776,2
Robert Siodmak,5029,2
Jack Sholder,62020,2
Peter Hall,27339,2
Lisanne Skyler,1081467,0
Nicholas Ray,2765,0
Andrew Lancaster,127279,2
William Dear,56506,2
Prachya Pinkaew,57214,2
Geoffrey Fletcher,1059118,0
Rob Minkoff,18898,2
Walter Hill,1723,2
Simon West,12786,2
Jimmy T. Murakami,67268,0
Dianne Jackson,122965,0
Declan O'Brien,126882,2
George Sidney,21506,2
Raoul Walsh,8823,2
Gary Ross,23964,2
Benjamin Christensen,89674,2
Benedek Fliegauf,227936,2
Dante Lam,81220,2
Yonggang Wu,1073182,0
Ivan Passer,84736,2
George King,105801,2
Jörg Buttgereit,70602,0
Christopher Nolan,525,2
João César Monteiro,257772,2
Sergiu Nicolaescu,122740,0
Tony Gilroy,19242,2
Philippe Lioret,21669,0
Mark Pellington,11676,2
Guy Ritchie,956,2
Kevin Macdonald,17350,2
Zillah Bowes,1073896,0
Andrew Mondshein,5327,2
Philippe Le Guay,74118,2
Carlos Saura,96369,2
Martin Zandvliet,114540,0
Louis Feuillade,102844,2
Kim Ki-duk,1188,2
Akihiko Shiota,80107,0
Ralph Fiennes,5469,2
Mathieu Demy,64751,2
Gordon Douglas,51677,2
Lech Majewski,7483,2
Grigoriy Chukhray,231414,0
Richard Compton,15959,2
Huseyin Karabey,1168191,0
Paul Saltzman,954780,2
Jafar Panahi,120229,2
Mojtaba Mirtahmasb,1074319,0
Keisuke Kinoshita,587603,0
Bruno Dumont,95901,2
Santiago Mitre,84677,2
Cam Archer,230300,0
Sook-Yin Lee,19766,1
Aaron Woodley,129097,2
Sudz Sutherland,230339,0
David Weaver,545229,2
Emmanuelle Bercot,25340,1
Duane Hopkins,239263,2
Philippe Grandrieux,567750,2
Lucian Pintilie,592762,2
Jason Reitman,52443,2
,,
Julien Magnat,109339,0
Garry Marshall,1201,2
Brad Bird,7087,2
,,
Cameron Crowe,11649,2
David Butler,76381,2
David Fincher,7467,2
Chris Gorak,10855,2
Ole Schell,132961,2
Sara Ziff,132962,1
Henry Cass,117147,0
Mike Mitchell,64151,2
Rodrigo García,77162,2
Guillem Morales,145701,2
Ana Vlad,1581236,0
Adrian Voicu,1581237,0
George Ratliff,46802,2
Jennifer Westfeldt,119368,1
Richard Fleischer,2087,0
Juan Carlos Fresnadillo,17597,2
André De Toth,81799,0
Angelina Jolie,11701,1
William J. Cowen,129284,0
Douglas Sirk,46712,2
Lloyd Bacon,21305,2
Jacques Demy,24882,0
Ernst Lubitsch,2428,2
Rowland V. Lee,30146,2
George Marshall,19093,2
Lars Büchel,24074,2
David Kaplan,562194,0
Chip Mabry,1759551,0
Jin Yimeng,92960,0
Eugene Jarecki,84369,2
Robert Vince,61244,2
Dereck Joubert,148357,2
Beverly Joubert,148358,0
Giuliano Montaldo,132257,2
Jacques Deray,40235,0
Don Siegel,14773,2
Olivier Abbou,570856,0
Sebastian Gutierrez,19656,2
Masakazu Hashimoto,125385,0
Famke Janssen,10696,1
Juho Kuosmanen,1364534,0
Alli Haapasalo,1064049,0
George Cukor,14674,0
Edgar Selwyn,253544,2
Maneesh Sharma,224221,0
Dee Rees,472630,0
Eric Till,35325,2
Peter Harris,99205,0
Tim Johnson,52870,2
Francesca Gregorini,564082,1
Tatiana von Furstenberg,564083,1
Edward Burns,12833,2
William Brent Bell,62768,2
Alex Ranarivelo,474199,0
Michael Cuesta,84931,2
Baltasar Kormákur,67813,2
Shimit Amin,76447,0
Pierre Granier-Deferre,32096,0
Victor Fleming,9049,0
Waldemar Krzystek,94063,0
Dariush Mehrjui,120227,0
Johan van der Keuken,1087383,2
Mark Rappaport,1077999,0
Martin Guigui,146801,2
Constance Marks,254741,1
Arthur Lubin,78845,2
Todd Graff,18342,2
Alex Bowen,275969,0
João Pedro Rodrigues,73752,2
Sidney Lumet,39996,2
Charles Martin Smith,1270,2
Fernando Trueba,37526,0
Tono Errando,588827,0
Javier Mariscal,588828,0
Phyllida Lloyd,71068,1
Mitchell Lichtenstein,57055,2
Daniel Adams,78120,2
Andrey Zvyagintsev,68519,0
,,
Cristi Puiu,107533,0
Pantelis Voulgaris,124919,0
Xavier Durringer,233480,2
Brendan Fletcher,32205,2
Dave Fleischer,143463,2
José Luis Guerin,133090,0
Bohdan Sláma,111216,0
Rupert Murray,113807,2
Patricio Guzmán,566294,2
Angelo Cianci,1144649,0
Niall MacCormick,225893,2
Michael Corrente,77076,2
D. Kerry Prior ,588219,0
Lech Majewski,7483,2
Robert M. Young,86293,2
John Stockwell,57082,2
Richard C. Parish,1039414,0
Gastón Duprat,584191,0
Mariano Cohn,584193,0
Xavier Gens,18184,2
Måns Mårlind,80923,2
Björn Stein,80924,2
Joe Carnahan,40223,2
Asger Leth,72344,0
Chen Kaige,20640,2
Lauri Nurkse,124286,0
Chad Freidrichs,671066,0
Buck Henry,7795,0
Basil Dearden,29504,2
Harmon Jones,127678,2
John Irvin,17784,2
Joseph Losey,39009,2
Dunia Ayaso,1008377,0
Félix Sabroso,1008378,0
John Gray,35155,2
Steven Soderbergh,1884,2
Thomas Ngijol,147042,0
Lionel Steketee,544653,0
Fabrice Eboué,544655,2
Robert Stevenson,5834,2
William A. Wellman,14643,2
Frank Borzage,14855,2
Budd Boetticher,18574,2
Richard Fleischer,2087,0
Michael Glawogger,801,2
Larysa Kondracki,562918,0
Tom Six,118639,0
Betsan Morris Evans,203131,0
Fritz Lang,68,2
Laurence Rees,1247137,0
Banmei Takahashi,101369,0
Gordon Chan,64901,0
Philip Martin,80660,2
Daniel Lee,57832,2
Greg Page,1340001,0
Melvin Frank,50567,2
Norman Jewison,13563,2
Michael Lange,149501,2
Edward Yang,143035,2
Mohammad Rasoulof,935123,0
Julia Loktev,921570,1
Harun Farocki,2333,2
Nadav Lapid,1011135,0
Weikai Huang,1032022,0
Miklós Jancsó,137349,0
Raoul Walsh,8823,2
Lucian Pintilie,592762,2
Maurice Pialat,16988,2
Jannicke Systad Jacobsen,235539,0
Alexander Sokurov,107762,0
Pablo Larraín,225009,2
Bill Morrison,1038003,0
Anna Biller,119624,1
Carlos Saura,96369,2
Joshua Safdie,129561,2
Ben Safdie,227564,2
John Curran,96166,2
Jon Ronson,64813,0
Kinji Fukasaku,31074,2
Youssef Chahine,20023,2
René Clair,33166,2
Esther Rots,108954,0
Marian Crișan,558002,0
,,
Lewis Jackson,103318,2
Mika Kaurismäki,54767,2
John Francis Dillon,100345,2
Gonzalo López-Gallego,77123,2
Frederick Wiseman,138006,2
Roger Donaldson,21370,2
Martin Ritt,18854,2
Agnès Varda,6817,1
Scott Spiegel,11641,2
Steven R. Monroe,88039,2
Yasuhiro Takemoto,219647,0
Tatsuya Ishihara,1247708,0
John Putch,21475,2
Ritwik Ghatak,543652,2
Michelangelo Antonioni,15189,2
Maurice Tourneur,98043,2
Anthony Hemingway,1216147,0
Agnieszka Holland,1128,1
Kon Ichikawa,97205,2
Zhang Yimou,607,2
Dziga Vertov,95111,2
Todd Berger,135795,2
Mark Landsman,565257,2
Luis de la Madrid,17089,2
Michael D. Sellers,1061644,0
Eric Toledano,84425,0
Olivier Nakache,84426,0
Valérie Donzelli,19937,1
Julie Anne Robinson,114597,1
Jerry Warren,30981,2
Edward Finney,90054,2
Fenton Bailey,16957,2
Randy Barbato,16958,2
Fred Barzyk,99197,0
Madonna,3125,1
Ti West,101542,2
Taru Mäkelä,1116302,1
Robert Z. Leonard,93906,0
Damion Dietz,84793,2
Ken Kwapis,29009,0
Paul Ziller,82518,2
Joseph Jacoby,1076432,0
Kimio Yabuki,228279,0
Catherine Bainbridge,1261310,1
Neil Diamond,1379811,0
Jeremiah Hayes,1379812,0
Giorgio Gentili,30817,0
Vic Morrow,83810,2
Craig McCall,496347,0
Timur Bekmambetov,23430,2
Dmitriy Kiselev,107720,2
Aleksandr Voytinskiy,107721,2
Yaroslav Chevazhevskiy,146599,0
Ignas Jonynas,146600,0
Levan Gabriadze,86688,0
Dmitriy Kiselev,107720,2
Aleksandr Kott,235112,0
Aleksandr Baranov,931898,2
Douglas Barr,131785,2
James Hawes,30310,2
Marcel Carné,25161,2
Kenji Mizoguchi,97202,2
Henry King,37362,2
Colin Minihan,1310518,0
Stuart Ortiz,1375066,0
Tsui Hark,26760,2
Otto Preminger,834,2
Mike de Leon,223844,2
Dziga Vertov,95111,2
Mia Halme,1665533,0
Jacek Bromski,993018,2
Olaf Lubaszenko,107571,2
Josh Trank,934803,2
James Watkins,63306,0
Todd Haynes,16863,2
Detlev Buck,5844,2
Grzegorz Królikiewicz,1138216,0
S.J. Clarkson,223551,1
Gavin Wiesen,119417,2
Eran Riklis,53090,2
Alberto Lattuada,146793,2
Tom Brady,66512,2
Dominik Moll,18175,0
,,
Patrick Garland,630230,0
Richard Harrah,111412,2
George Sidney,21506,2
Adam Curtis,142618,2
Steven Soderbergh,1884,2
Curtis Bernhardt,33062,0
Hattie Dalton,532052,0
Dan Ireland,69099,2
Owen Hurley,45916,2
Michael Matheson,91295,0
Michael Matheson,91295,0
Randall Churchill,108321,0
Paul Machliss,969705,2
Daniel Espinosa,125738,2
Michael Sucsy,566328,2
Griff Furst,76021,2
Daniel Petrie,40549,2
Roger Corman,102429,2
Ishirô Honda,18598,0
Roy Del Ruth,94218,2
William A. Wellman,14643,2
Brian Kirk,93223,2
Louis C.K.,52849,2
Edward Zwick,9181,2
Álex de la Iglesia,57865,0
Göran Olsson,229501,0
Peter Godfrey,29625,2
Rosser Goodman,76439,0
Yoshitaro Nomura,933706,0
Kris Booth,236640,0
Hiroshi Teshigahara,96801,2
Mark Rappaport,1077999,0
Pere Portabella,37497,0
Philippe Falardeau,81437,2
Walter Lang,80570,2
Jason Rosette,1081558,0
Dziga Vertov,95111,2
Masahiro Shinoda,133518,2
Jamie Travis,930629,0
Louis Mouchet,118135,2
Polaris Banks,1124621,0
David M. Rosenthal,104025,2
George Archainbaud,101885,2
Brad Peyton,132876,2
Coky Giedroyc,115677,1
Birgit Möller,583927,0
Mikko Niskanen,222316,0
Lloyd Ingraham,121247,2
David Mackenzie,3055,2
Jon Knautz,80006,0
Alon Gur Arye,569332,0
Bestor Cram,1131255,2
Gregory W. Friedle,929948,0
Robert Gardner,1601664,2
Gastón Duprat,584191,0
Mariano Cohn,584193,0
Tim Heidecker,132856,2
Eric Wareheim,132857,2
Emilio Fernández,8259,2
Markku Pölönen,114678,0
Olli Saarela,141978,0
Rachel Ward,36042,1
Sergei Loban,937230,0
,,
Marcus H. Rosenmüller,18710,0
Til Schweiger,1844,2
Howard Zieff,34611,2
John Kent Harrison,96001,2
Joseph V. Mascelli,117702,2
Ville Jankeri,932789,0
Ian Cheney,229459,0
,,
Alma Har'el,930012,1
Vladimir Bychkov,240816,0
Teddy Chan,70703,0
Ching Siu-Tung,67259,0
Tsui Hark,26760,2
P.J. Pesce,64190,2
Ian Palmer,561927,2
Martin Koolhoven,80630,0
Allan Dwan,93905,2
Howard W. Koch,3428,2
Michael Curtiz,4109,0
,,
John Hay,18024,2
Juana Macías,570531,1
Lowell Sherman,116186,0
Arturo Ripstein,532227,0
Benjamin Christensen,89674,2
Edouard Niermans,239198,0
Adam Dubin,122724,0
Dušan Kovačević,70877,2
Božidar 'Bota' Nikolić,590243,0
David Weissman,592332,0
Bill Weber,592333,0
Thomas J. Schmidt,1112972,0
Oldřich Lipský,137015,0
Betsy Blankenbaker,1184249,0
Daniel Nettheim,186783,0
Jonathan Ford,245796,0
Howard J. Ford,572295,2
William Wyler,10001,2
Jack Smight,30422,2
Brian Taylor,20192,2
Mark Neveldine,20193,2
Bibo Bergeron,65629,2
Bill Kalmenson,157119,2
Yvonne Rainer,1078811,0
Stathis Athanasiou,1161117,0
Russell Mulcahy,52968,2
Stephen Surjik,56155,2
,,
Randal Kleiser,8876,2
Alexander Nanau,1162787,0
Gerardo Herrero,47059,2
Jack Hively,127515,0
Matt Lang,1277435,0
Matt Lang,1277435,0
JP Siili,108481,2
Tim Cox,126501,2
Carl Tibbetts,567374,2
Damien Chazelle,136495,2
Robert Siodmak,5029,2
Richard Thorpe,70862,2
Ken Burns,204484,2
Andrew Erwin,909318,0
Jon Erwin ,930212,0
Cyril Tuschi,19879,0
Dan Chisu,592225,0
,,
Jean-Luc Godard,3776,2
Roberto Rossellini,4410,2
Pier Paolo Pasolini,5970,2
Ugo Gregoretti,129620,0
Jacques Rivette,73153,0
Mick Garris,61824,2
René Féret,24481,0
Matt Russell,1520683,0
Philippe Le Guay,74118,2
Robert Stevenson,5834,2
Christopher Ray,97901,2
Declan O'Brien,126882,2
Joseph-Louis Mundwiller,1083434,2
Jaume Balagueró,54525,2
Yasujirō Ozu,95501,0
Jonah Loop,72113,0
Burt Kennedy,18579,2
John Sturges,14520,2
Benjamin Ross,81020,0
Šarūnas Bartas,109598,2
Mansour Sora Wade,1330181,0
John Shepphird,69918,2
Patrick Hughes,143059,2
Danny Bilson,44789,2
Jean-Philippe Toussaint,77861,0
Richard Stanley,42175,2
Bernard Émond,120565,2
George Scribner,71792,2
Sylvie Testud,4529,1
Alain Gagnol,145675,2
Jean-Loup Felicioli,145676,2
Mario Bava,25826,2
Makoto Shinkai,74091,2
Heitor Dhalia,111094,2
Wesley Ruggles,21311,2
Alex Kendrick,78040,2
Alex Kendrick,78040,2
Nima Nourizadeh,1299380,0
Kyle Balda,8023,0
Chris Renaud,124748,0
Johan Kling,93382,0
David Frankel,5065,2
Mika Kaurismäki,54767,2
,,
Norman Foster,87459,2
Mike McCoy,90429,2
Scott Waugh,293911,2
Mike Clattenburg,60962,2
G.W. Pabst,13899,2
T.J. Martin,110265,0
Daniel Lindsay,224687,2
McG,36425,2
Charlie Chaplin,13848,2
Charlie Chaplin,13848,2
Charlie Chaplin,13848,2
Charlie Chaplin,13848,2
Terence Fisher,29662,2
Božidar 'Bota' Nikolić,590243,0
Andrew Stanton,7,2
Katja Gauriloff,1077895,0
Charlie Chaplin,13848,2
Feo Aladag,40213,0
Michèle Hozer,230201,1
Peter Raymont,230202,2
Angela Ismailos,932768,1
Andrew V. McLaglen,51875,2
Robert Hartford-Davis,97570,2
Matt O'Casey,1407338,0
Charlie Chaplin,13848,2
Charlie Chaplin,13848,2
Charlie Chaplin,13848,2
Curt Morgan,81950,0
Ken Scott,1375201,0
Lee Fulkerson,214413,0
Vsevolod Pudovkin,144821,2
Nenad Đurić,1355649,0
Kōji Wakamatsu,134811,2
Michael Dowse,71280,2
Ivica Matić,1310001,0
Edwin,1290251,0
Raúl Ruiz,121585,2
Saul Landau,1114880,0
Nina Serrano,1355857,0
Andrés Baiz,444720,0
Éric Besnard,72266,2
J. Lee Thompson,18669,0
,,
Lyndall Hobbs,95489,0
Yasuhiro Yoshiura,131564,0
Nick Murphy ,582918,2
Roselyne Bosch,21269,0
Julian Schnabel,7482,2
Mark Atkins,81297,2
Pablo Croce,992675,2
Atsuya Uki,119137,0
Jay Roach,6737,2
Diane Doniol-Valcroze,80583,1
Arthur Flam,80585,2
Matthew Chapman,21808,2
Lee Jung-ho,936037,0
Phil Lord,107446,0
Christopher Miller,155267,2
Jay Duplass,45405,0
Mark Duplass,45407,2
Brant Sersen,94354,0
John English,32174,2
James W. Horne,131405,2
Juha Rosma,1364488,0
Irving Lerner,83918,2
William Phillips,107630,2
Leo McCarey,30008,2
William Witney,32175,2
Alan James,202174,0
Saratswadee Wongsomphet,1095725,0
Ahn Sang-Hoon,111411,0
Stephen St. Leger,936154,0
James Mather,1311595,0
Jang Cheol-Soo,548666,0
Gil Cates Jr.,68167,2
Jon Foy,1032115,0
Julian Gilbey,63052,2
Mario Bava,25826,2
Riccardo Freda,37197,2
Justin Kurzel,549310,2
Takashi Yamazaki,43652,0
Tom Schiller,1267196,0
Tariq Tapa,1056200,0
Charlie Picerni,91243,2
D.R. Hood,1006170,0
,,
Frederick Wiseman,138006,2
Amir Naderi,72196,0
,,
Eduardo Chapero-Jackson,587947,0
Sean Tretta,232229,2
Faouzi Bensaïdi,1012123,0
Jorge Sanjinés,1122782,0
Jörn Donner,47061,0
Ettore Scola,31894,2
Lynn Hershman Leeson,213613,1
Matt Piedmont,589159,0
Alex Stapleton,224644,0
Chen Yu-Hsun,895870,2
John L'Ecuyer,159767,2
Mark Rosman,68770,2
Mitja Okorn,586154,0
Peter Winther,56151,2
David Gelb,928915,2
Whit Stillman,78188,2
Jeroen Berkvens,1112002,0
Sun Chung,240167,2
Ron Davis,1188381,0
Stewart Halpern-Fingerhut,1357621,2
Sidney Poitier,16897,2
Baltasar Kormákur,67813,2
Lasse Hallström,5306,2
Richard Quine,18907,2
Kenji Kamiyama,16137,2
Kenji Kamiyama,16137,2
Daniel Junge,240740,2
Sharmeen Obaid-Chinoy,1299467,1
Seiji Maruyama,1105408,0
Chris Fisher,65817,2
Jonathan Liebesman,66739,0
Artie Mandelberg,51696,0
Wilho Ilmari,222505,0
Tigmanshu Dhulia,545084,0
Riccardo Freda,37197,2
Tony Kaye,814,2
Terence Fisher,29662,2
Bill Bixby,19138,2
Nicholas Corea,166073,2
Matthew Leutwyler,70301,2
Abel Ferrara,39104,2
Timo Vuorensola,66212,2
Riccardo Freda,37197,2
Mike Flanagan,551463,2
Liz Garbus,96199,1
Jon Hurwitz,68843,2
Hayden Schlossberg,68844,2
Israel Luna,1041591,0
Gareth Evans,142013,0
Drew Goddard,47506,2
Stéphane Foenkinos,10907,2
David Foenkinos,1008366,2
Bobcat Goldthwait,95024,2
Amanda Pope,934894,1
Tchavdar Georgiev,934895,2
Jsu Garcia,13657,2
John-Roger,589476,0
J. Searle Dawley,28968,2
Tareque Masud,567638,0
Tewfik Saleh,1161056,0
Jean-Pierre Améris,145117,2
,,
Clay Westervelt,99805,2
John Gilling,101520,2
Antonio Margheriti,5561,0
Semih Kaplanoğlu,130402,0
Amir Muhammad,1082759,0
Florian Cossen,571949,0
Nacho Cerdà,66795,2
Joseph Losey,39009,2
Sajid Khan,14086,2
Sriram Raghavan,85665,0
Alberto Rodríguez,6521,0
Mircea Veroiu,1120483,2
Dan Pița,1126277,0
Joseph Cedar,77815,2
Jean-Marc Vallée,69371,2
Kat Coiro,939123,0
Jack Messitt,77171,0
Dick Bartlett,318309,0
Gustavo Hernández,542246,0
Chris Kentis,640,2
Laura Lau,642,1
Declan Lowney,81809,2
Sheldon Larry,144596,2
Mika Kaurismäki,54767,2
Bobby Farrelly,7395,2
Peter Farrelly,7396,2
James McTeigue,11266,2
Stevie Wermers,137195,0
Tony Krantz,41621,2
Tarsem Singh,56512,2
Peter Berg,36602,2
Romain Gavras,78207,0
Emma Cooper,933276,0
Kenji Mizoguchi,97202,2
Julian Jarrold,29226,2
Emanuele Crialese,20587,2
Jim Clark,8970,2
Mia Hansen-Løve,222686,0
John Madden,18844,0
Sam Dunn,84110,2
Scot McFadyen,84111,2
Leonard Retel Helmrich,227647,0
Vincent Sherman,19528,2
Yoav Potash,517851,2
Tom Kingsley,939336,0
Will Sharpe,939337,0
Edoardo Leo,1047948,2
Marius Holst,7740,0
Joel Schumacher,5572,2
Michael Lembeck,15045,2
Ken Mills,935745,0
Morgan Spurlock,57492,2
